,Unnamed: 0,year,rank,song,artist
1981,1981,1979,83,Who Do Ya Love,KC And The Sunshine Band
1982,1982,1979,84,Haven't Stopped Dancing Yet,Gonzalez
1983,1983,1979,85,Get Down,Gene Chandler
1984,1984,1979,86,I Don't Know If It's Right,"Evelyn ""Champagne"" King"
1985,1985,1979,87,Need You Bad,Ted Nugent
1986,1986,1979,88,Lady,Little River Band
1987,1987,1979,89,Ain't That Enough For You,John Davis And The Monster Orchestra
1988,1988,1979,90,Mary's Boy Child / Oh My Lord,Boney M.
1989,1989,1979,91,I'm Gonna Make You Love Me,The Blend
1990,1990,1979,92,In The Bush,Musique
1991,1991,1979,93,Your Sweetness Is My Weakness,Barry White
1992,1992,1979,94,Alive Again,Chicago
1993,1993,1979,95,I Believe You,Carpenters
1994,1994,1979,96,You Needed Me,Anne Murray
1995,1995,1979,97,Hot Child In The City,Nick Gilder
1996,1996,1979,98,Mañana,Jimmy Buffett
1997,1997,1979,99,Light The Sky On Fire,Jefferson Starship
1998,1998,1979,100,Got To Have Loving,Don Ray
1999,1999,1980,1,Please Don't Go,KC And The Sunshine Band
2000,2000,1980,2,Escape (The Pina Colada Song),Rupert Holmes
2001,2001,1980,3,Rock With You,Michael Jackson
2002,2002,1980,4,Send One Your Love,Stevie Wonder
2003,2003,1980,5,Do That To Me One More Time,Captain & Tennille
2004,2004,1980,6,Babe,Styx
2005,2005,1980,7,Still,Commodores
2006,2006,1980,8,Coward Of The County,Kenny Rogers
2007,2007,1980,9,Ladies Night,Kool & The Gang
2008,2008,1980,10,We Don't Talk Anymore,Cliff Richard
2009,2009,1980,11,Cool Change,Little River Band
2010,2010,1980,12,Cruisin',Smokey Robinson
2011,2011,1980,13,The Long Run,Eagles
2012,2012,1980,14,Head Games,Foreigner
2013,2013,1980,15,Better Love Next Time,Dr. Hook
2014,2014,1980,16,Jane,Jefferson Starship
2015,2015,1980,17,I Wanna Be Your Lover,Prince
2016,2016,1980,18,This Is It,Kenny Loggins
2017,2017,1980,19,I Want You Tonight,Pablo Cruise
2018,2018,1980,20,You're Only Lonely,J.D. Souther
2019,2019,1980,21,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer
2020,2020,1980,22,Don't Do Me Like That,Tom Petty And The Heartbreakers
2021,2021,1980,23,Wait For Me,Daryl Hall John Oates
2022,2022,1980,24,Don't Let Go,Isaac Hayes
2023,2023,1980,25,Sara,Fleetwood Mac
2024,2024,1980,26,Take The Long Way Home,Supertramp
2025,2025,1980,27,Damned If I Do,The Alan Parsons Project
2026,2026,1980,28,Third Time Lucky (First Time I Was A Fool),Foghat
2027,2027,1980,29,Deja Vu,Dionne Warwick
2028,2028,1980,30,Chiquitita,ABBA
2029,2029,1980,31,"Yes, I'm Ready",Teri DeSario With K.C.
2030,2030,1980,32,Pop Muzik,M
2031,2031,1980,33,Half The Way,Crystal Gayle
2032,2032,1980,34,Heartache Tonight,Eagles
2033,2033,1980,35,Romeo's Tune,Steve Forbert
2034,2034,1980,36,Rotation,Herb Alpert
2035,2035,1980,37,Rapper's Delight,Sugarhill Gang
2036,2036,1980,38,"Train, Train",Blackfoot
2037,2037,1980,39,I'd Rather Leave While I'm In Love,Rita Coolidge
2038,2038,1980,40,Forever Mine,The O'Jays
2039,2039,1980,41,Savannah Nights,Tom Johnston
2040,2040,1980,42,Fool In The Rain,Led Zeppelin
2041,2041,1980,43,Crazy Little Thing Called Love,Queen
2042,2042,1980,44,Voices,Cheap Trick
2043,2043,1980,45,Why Me,Styx
2044,2044,1980,46,You Know That I Love You,Santana
2045,2045,1980,47,She's In Love With You,Suzi Quatro
2046,2046,1980,48,Do You Love What You Feel,Rufus And Chaka Khan
2047,2047,1980,49,Mistrusted Love,Mistress
2048,2048,1980,50,Lonely Eyes,Robert John
2049,2049,1980,51,Lost Her In The Sun,John Stewart
2050,2050,1980,52,Dig The Gold,Joyce Cobb
2051,2051,1980,53,Last Train To London,Electric Light Orchestra
2052,2052,1980,54,September Morn',Neil Diamond
2053,2053,1980,55,Money,The Flying Lizards
2054,2054,1980,56,Daydream Believer,Anne Murray
2055,2055,1980,57,Move Your Boogie Body,Bar-Kays
2056,2056,1980,58,Wonderland,Commodores
2057,2057,1980,59,An American Dream,The Dirt Band
2058,2058,1980,60,Dirty Water,The Inmates
2059,2059,1980,61,Looks Like Love Again,Dann Rogers
2060,2060,1980,62,"Working My Way Back To You/Forgive Me, Girl",The Spinners
2061,2061,1980,63,Glide,Pleasure
2062,2062,1980,64,Ships,Barry Manilow
2063,2063,1980,65,Heartbreaker,Pat Benatar
2064,2064,1980,66,When I Wanted You,Barry Manilow
2065,2065,1980,67,Longer,Dan Fogelberg
2066,2066,1980,68,Stargazer,Peter Brown
2067,2067,1980,69,I Need A Lover,John Cougar
2068,2068,1980,70,Memorize Your Number,Leif Garrett
2069,2069,1980,71,Star,"Earth, Wind & Fire"
2070,2070,1980,72,Can We Still Be Friends,Robert Palmer
2071,2071,1980,73,99,Toto
2072,2072,1980,74,The Second Time Around,Shalamar
2073,2073,1980,75,You're Gonna Get What's Coming,Bonnie Raitt
2074,2074,1980,76,I Don't Want To Talk About It,Rod Stewart
2075,2075,1980,77,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer
2076,2076,1980,78,Shooting Star,Dollar
2077,2077,1980,79,Don't Make Me Over,Jennifer Warnes
2078,2078,1980,80,Volcano,Jimmy Buffett
2079,2079,1980,81,I'm Alive,Gamma
2080,2080,1980,82,Broken Hearted Me,Anne Murray
2081,2081,1980,83,Flirtin' With Disaster,Molly Hatchet
2082,2082,1980,84,Video Killed The Radio Star,The Buggles
2083,2083,1980,85,Make Believe It's Your First Time,Bobby Vinton
2084,2084,1980,86,Goodnight My Love,Mike Pinera
2085,2085,1980,87,I Still Have Dreams,Richie Furay
2086,2086,1980,88,Love Pains,Yvonne Elliman
2087,2087,1980,89,I Call Your Name,Switch
2088,2088,1980,90,Let Me Sleep Alone,Cugini
2089,2089,1980,91,With You I'm Born Again,Billy Preston & Syreeta
2090,2090,1980,92,Holdin' On For Dear Love,Lobo
2091,2091,1980,93,Bad Times,Tavares
2092,2092,1980,94,Since You Been Gone,Rainbow
2093,2093,1980,95,Rainbow Connection,Kermit (Jim Henson)
2094,2094,1980,96,Rise,Herb Alpert
2095,2095,1980,97,You Decorated My Life,Kenny Rogers
2096,2096,1980,98,Dim All The Lights,Donna Summer
2097,2097,1980,99,TUSK,Fleetwood Mac
2098,2098,1980,100,Message In A Bottle,The Police
2099,2099,1981,1,(Just Like) Starting Over,John Lennon
2100,2100,1981,2,More Than I Can Say,Leo Sayer
2101,2101,1981,3,Love On The Rocks,Neil Diamond
2102,2102,1981,4,Lady,Kenny Rogers
2103,2103,1981,5,Hungry Heart,Bruce Springsteen
2104,2104,1981,6,Every Woman In The World,Air Supply
2105,2105,1981,7,Guilty,Barbra Streisand & Barry Gibb
2106,2106,1981,8,The Tide Is High,Blondie
2107,2107,1981,9,Hit Me With Your Best Shot,Pat Benatar
2108,2108,1981,10,Tell It Like It Is,Heart
2109,2109,1981,11,Passion,Rod Stewart
2110,2110,1981,12,"De Do Do Do, De Da Da Da",The Police
2111,2111,1981,13,Master Blaster (Jammin'),Stevie Wonder
2112,2112,1981,14,Another One Bites The Dust,Queen
2113,2113,1981,15,It's My Turn,Diana Ross
2114,2114,1981,16,I Made It Through The Rain,Barry Manilow
2115,2115,1981,17,Celebration,Kool & The Gang
2116,2116,1981,18,Everybody's Got To Learn Sometime,The Korgis
2117,2117,1981,19,I Love A Rainy Night,Eddie Rabbitt
2118,2118,1981,20,Hey Nineteen,Steely Dan
2119,2119,1981,21,Time Is Time,Andy Gibb
2120,2120,1981,22,Woman In Love,Barbra Streisand
2121,2121,1981,23,Suddenly,Olivia Newton-John & Cliff Richard
2122,2122,1981,24,I Believe In You,Don Williams
2123,2123,1981,25,You've Lost That Lovin' Feeling,Daryl Hall John Oates
2124,2124,1981,26,One Step Closer,The Doobie Brothers
2125,2125,1981,27,Whip It,Devo
2126,2126,1981,28,Giving It Up For Your Love,Delbert McClinton
2127,2127,1981,29,Together,Tierra
2128,2128,1981,30,Miss Sun,Boz Scaggs
2129,2129,1981,31,Never Be The Same,Christopher Cross
2130,2130,1981,32,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon
2131,2131,1981,33,9 To 5,Dolly Parton
2132,2132,1981,34,I'm Coming Out,Diana Ross
2133,2133,1981,35,Girls Can Get It,Dr. Hook
2134,2134,1981,36,The Winner Takes It All,ABBA
2135,2135,1981,37,Same Old Lang Syne,Dan Fogelberg
2136,2136,1981,38,Sequel,Harry Chapin
2137,2137,1981,39,Keep On Loving You,REO Speedwagon
2138,2138,1981,40,Killin' Time,Fred Knoblock & Susan Anton
2139,2139,1981,41,Cold Love,Donna Summer
2140,2140,1981,42,Turn And Walk Away,The Babys
2141,2141,1981,43,He Can't Love You,Michael Stanley Band
2142,2142,1981,44,Need Your Loving Tonight,Queen
2143,2143,1981,45,My Mother's Eyes,Bette Midler
2144,2144,1981,46,Shine On,L.T.D.
2145,2145,1981,47,Gotta Have More Love,Climax Blues Band
2146,2146,1981,48,You,"Earth, Wind & Fire"
2147,2147,1981,49,I Need Your Lovin',Teena Marie
2148,2148,1981,50,Smoky Mountain Rain,Ronnie Milsap
2149,2149,1981,51,Heartbreak Hotel,The Jacksons
2150,2150,1981,52,Love T.K.O.,Teddy Pendergrass
2151,2151,1981,53,Teacher Teacher,Rockpile
2152,2152,1981,54,Games People Play,The Alan Parsons Project
2153,2153,1981,55,Seven Bridges Road,Eagles
2154,2154,1981,56,I Ain't Gonna Stand For It,Stevie Wonder
2155,2155,1981,57,This Time,John Cougar
2156,2156,1981,58,Dreaming,Cliff Richard
2157,2157,1981,59,Deep Inside My Heart,Randy Meisner
2158,2158,1981,60,The Wanderer,Donna Summer
2159,2159,1981,61,Fool That I Am,Rita Coolidge
2160,2160,1981,62,Breakfast In America,Supertramp
2161,2161,1981,63,He's So Shy,The Pointer Sisters
2162,2162,1981,64,Who's Making Love,Blues Brothers
2163,2163,1981,65,A Little In Love,Cliff Richard
2164,2164,1981,66,Never Knew Love Like This Before,Stephanie Mills
2165,2165,1981,67,The Horizontal Bop,Bob Seger
2166,2166,1981,68,Could I Be Dreaming,The Pointer Sisters
2167,2167,1981,69,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?),The Star Wars Intergalactic Droid Choir & Chorale
2168,2168,1981,70,Ah! Leah!,Donnie Iris
2169,2169,1981,71,Back In Black,AC/DC
2170,2170,1981,72,Fashion,David Bowie
2171,2171,1981,73,Set The Night On Fire,Oak
2172,2172,1981,74,Easy Love,Dionne Warwick
2173,2173,1981,75,Turning Japanese,The Vapors
2174,2174,1981,76,Without Your Love,Roger Daltrey
2175,2175,1981,77,Upside Down,Diana Ross
2176,2176,1981,78,Lovely One,The Jacksons
2177,2177,1981,79,Full Of Fire,Shalamar
2178,2178,1981,80,Skateaway,Dire Straits
2179,2179,1981,81,United Together,Aretha Franklin
2180,2180,1981,82,Merry Christmas In The NFL,"Willis ""The Guard"" & Vigorish"
2181,2181,1981,83,(Ghost) Riders In The Sky,Outlaws
2182,2182,1981,84,Switchin' To Glide/This Beat Goes On,The Kings
2183,2183,1981,85,Let Me Be Your Angel,Stacy Lattisaw
2184,2184,1981,86,Stop This Game,Cheap Trick
2185,2185,1981,87,On The Road Again,Willie Nelson
2186,2186,1981,88,Don't Want No-Body,J.D. Drews
2187,2187,1981,89,Gypsy Spirit,Pendulum
2188,2188,1981,90,Got To Rock On,Kansas
2189,2189,1981,91,Spend The Night In Love,The 4 Seasons
2190,2190,1981,92,Trickle Trickle,The Manhattan Transfer
2191,2191,1981,93,One-Trick Pony,Paul Simon
2192,2192,1981,94,Remote Control,The Reddings
2193,2193,1981,95,I Can't Stop The Feelin',Pure Prairie League
2194,2194,1981,96,Once A Night,Jackie English
2195,2195,1981,97,Help Me!,Marcy Levy & Robin Gibb
2196,2196,1981,98,I'm Happy That Love Has Found You,Jimmy Hall
2197,2197,1981,99,Out Here On My Own,Irene Cara
2198,2198,1981,100,Jesse,Carly Simon
2199,2199,1982,1,Physical,Olivia Newton-John
2200,2200,1982,2,Waiting For A Girl Like You,Foreigner
2201,2201,1982,3,Let's Groove,"Earth, Wind & Fire"
2202,2202,1982,4,I Can't Go For That (No Can Do),Daryl Hall John Oates
2203,2203,1982,5,Young Turks,Rod Stewart
2204,2204,1982,6,Harden My Heart,Quarterflash
2205,2205,1982,7,Why Do Fools Fall In Love,Diana Ross
2206,2206,1982,8,Leather And Lace,Stevie Nicks With Don Henley
2207,2207,1982,9,Don't Stop Believin',Journey
2208,2208,1982,10,Trouble,Lindsey Buckingham
2209,2209,1982,11,Centerfold,The J. Geils Band
2210,2210,1982,12,Yesterday's Songs,Neil Diamond
2211,2211,1982,13,Comin' In And Out Of Your Life,Barbra Streisand
2212,2212,1982,14,Turn Your Love Around,George Benson
2213,2213,1982,15,The Sweetest Thing (I've Ever Known),Juice Newton
2214,2214,1982,16,Hooked On Classics,Royal Philharmonic Orchestra
2215,2215,1982,17,Take My Heart (You Can Have It If You Want It),Kool & The Gang
2216,2216,1982,18,Cool Night,Paul Davis
2217,2217,1982,19,Oh No,Commodores
2218,2218,1982,20,Every Little Thing She Does Is Magic,The Police
2219,2219,1982,21,Someone Could Lose A Heart Tonight,Eddie Rabbitt
2220,2220,1982,22,Here I Am (Just When I Thought I Was Over You),Air Supply
2221,2221,1982,23,I Wouldn't Have Missed It For The World,Ronnie Milsap
2222,2222,1982,24,Shake It Up,The Cars
2223,2223,1982,25,Steal The Night,Stevie Woods
2224,2224,1982,26,Waiting On A Friend,The Rolling Stones
2225,2225,1982,27,Our Lips Are Sealed,Go-Go's
2226,2226,1982,28,She's Got A Way,Billy Joel
2227,2227,1982,29,"My Girl (Gone, Gone, Gone)",Chilliwack
2228,2228,1982,30,Come Go With Me,The Beach Boys
2229,2229,1982,31,Under Pressure,Queen & David Bowie
2230,2230,1982,32,You Could Have Been With Me,Sheena Easton
2231,2231,1982,33,Leader Of The Band,Dan Fogelberg
2232,2232,1982,34,Heart Like A Wheel,The Steve Miller Band
2233,2233,1982,35,Take It Easy On Me,Little River Band
2234,2234,1982,36,Castles In The Air,Don McLean
2235,2235,1982,37,More Than Just The Two Of Us,Sneaker
2236,2236,1982,38,Private Eyes,Daryl Hall John Oates
2237,2237,1982,39,Start Me Up,The Rolling Stones
2238,2238,1982,40,Love Is Alright Tonite,Rick Springfield
2239,2239,1982,41,Working For The Weekend,Loverboy
2240,2240,1982,42,Sweet Dreams,Air Supply
2241,2241,1982,43,The Old Songs,Barry Manilow
2242,2242,1982,44,Love In The First Degree,Alabama
2243,2243,1982,45,Arthur's Theme (Best That You Can Do),Christopher Cross
2244,2244,1982,46,If I Were You,Lulu
2245,2245,1982,47,Key Largo,Bertie Higgins
2246,2246,1982,48,Let Me Love You Once,Greg Lake
2247,2247,1982,49,No Reply At All,Genesis
2248,2248,1982,50,Never Too Much,Luther Vandross
2249,2249,1982,51,My Kinda Lover,Billy Squier
2250,2250,1982,52,Wrack My Brain,Ringo Starr
2251,2251,1982,53,Tryin' To Live My Life Without You,Bob Seger
2252,2252,1982,54,All Our Tomorrows,Eddie Schwartz
2253,2253,1982,55,Poor Man's Son,Survivor
2254,2254,1982,56,Breakin' Away,Al Jarreau
2255,2255,1982,57,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton
2256,2256,1982,58,Little Darlin',Sheila
2257,2257,1982,59,Falling In Love,Balance
2258,2258,1982,60,Could It Be Love,Jennifer Warnes
2259,2259,1982,61,Sea Of Love,Del Shannon
2260,2260,1982,62,Living Eyes,Bee Gees
2261,2261,1982,63,Somewhere Down The Road,Barry Manilow
2262,2262,1982,64,Anyone Can See,Irene Cara
2263,2263,1982,65,Wkrp In Cincinnati,Steve Carlisle
2264,2264,1982,66,Just Once,Quincy Jones Featuring James Ingram
2265,2265,1982,67,Feel Like A Number,Bob Seger & The Silver Bullet Band
2266,2266,1982,68,Keeping Our Love Alive,Henry Paul Band
2267,2267,1982,69,I've Done Everything For You,Rick Springfield
2268,2268,1982,70,Closer To The Heart,Rush
2269,2269,1982,71,Abacab,Genesis
2270,2270,1982,72,Those Good Old Dreams,Carpenters
2271,2271,1982,73,One Hundred Ways,Quincy Jones Featuring James Ingram
2272,2272,1982,74,The Night Owls,Little River Band
2273,2273,1982,75,Every Home Should Have One,Patti Austin
2274,2274,1982,76,The Woman In Me,Crystal Gayle
2275,2275,1982,77,Love Is Like A Rock,Donnie Iris
2276,2276,1982,78,A World Without Heroes,KISS
2277,2277,1982,79,When She Was My Girl,Four Tops
2278,2278,1982,80,Southern Pacific,Neil Young / Crazy Horse
2279,2279,1982,81,Sausalito Summernight,Diesel
2280,2280,1982,82,Through The Years,Kenny Rogers
2281,2281,1982,83,Crazy (Keep On Falling),The John Hall Band
2282,2282,1982,84,Runaway Rita,Leif Garrett
2283,2283,1982,85,Tonight Tonight,Bill Champlin
2284,2284,1982,86,We're In This Love Together,Al Jarreau
2285,2285,1982,87,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton
2286,2286,1982,88,Chariots Of Fire - Titles,Vangelis
2287,2287,1982,89,Blaze Of Glory,Kenny Rogers
2288,2288,1982,90,For Your Eyes Only,Sheena Easton
2289,2289,1982,91,Can't Hold Back (Your Loving),Kano
2290,2290,1982,92,It's My Party,Dave Stewart and Barbara Gaskin
2291,2291,1982,93,Better Things,The Kinks
2292,2292,1982,94,Super Freak (Part I),Rick James
2293,2293,1982,95,Endless Love,Diana Ross & Lionel Richie
2294,2294,1982,96,Hard To Say,Dan Fogelberg
2295,2295,1982,97,Controversy,Prince
2296,2296,1982,98,"I Want You, I Need You",Chris Christian
2297,2297,1982,99,Twilight,Electric Light Orchestra
2298,2298,1982,100,Sharing The Love,Rufus With Chaka Khan
2299,2299,1983,1,Maneater,Daryl Hall John Oates
2300,2300,1983,2,Mickey,Toni Basil
2301,2301,1983,3,The Girl Is Mine,Michael Jackson And Paul McCartney
2302,2302,1983,4,Dirty Laundry,Don Henley
2303,2303,1983,5,Gloria,Laura Branigan
2304,2304,1983,6,Steppin' Out,Joe Jackson
2305,2305,1983,7,Sexual Healing,Marvin Gaye
2306,2306,1983,8,Down Under,Men At Work
2307,2307,1983,9,Rock This Town,Stray Cats
2308,2308,1983,10,Truly,Lionel Richie
2309,2309,1983,11,It's Raining Again,Supertramp Featuring Roger Hodgson
2310,2310,1983,12,Heartbreaker,Dionne Warwick
2311,2311,1983,13,Shadows Of The Night,Pat Benatar
2312,2312,1983,14,Africa,Toto
2313,2313,1983,15,Rock The Casbah,The Clash
2314,2314,1983,16,You And I,Eddie Rabbitt With Crystal Gayle
2315,2315,1983,17,"Baby, Come To Me",Patti Austin A Duet With James Ingram
2316,2316,1983,18,The Other Guy,Little River Band
2317,2317,1983,19,The Look Of Love (Part One),ABC
2318,2318,1983,20,You Can't Hurry Love,Phil Collins
2319,2319,1983,21,Up Where We Belong,Joe Cocker And Jennifer Warnes
2320,2320,1983,22,Heart To Heart,Kenny Loggins
2321,2321,1983,23,Missing You,Dan Fogelberg
2322,2322,1983,24,Hand To Hold On To,John Cougar
2323,2323,1983,25,Goody Two Shoes,Adam Ant
2324,2324,1983,26,I Do,The J. Geils Band
2325,2325,1983,27,Love In Store,Fleetwood Mac
2326,2326,1983,28,You Got Lucky,Tom Petty And The Heartbreakers
2327,2327,1983,29,On The Wings Of Love,Jeffrey Osborne
2328,2328,1983,30,Shame On The Moon,Bob Seger & The Silver Bullet Band
2329,2329,1983,31,"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang
2330,2330,1983,32,Everybody Wants You,Billy Squier
2331,2331,1983,33,A Penny For Your Thoughts,Tavares
2332,2332,1983,34,What About Me,Moving Pictures
2333,2333,1983,35,Shock The Monkey,Peter Gabriel
2334,2334,1983,36,Heart Of The Night,Juice Newton
2335,2335,1983,37,Allentown,Billy Joel
2336,2336,1983,38,Does It Make You Remember,Kim Carnes
2337,2337,1983,39,Your Love Is Driving Me Crazy,Sammy Hagar
2338,2338,1983,40,Two Less Lonely People In The World,Air Supply
2339,2339,1983,41,Muscles,Diana Ross
2340,2340,1983,42,Space Age Love Song,A Flock Of Seagulls
2341,2341,1983,43,Stray Cat Strut,Stray Cats
2342,2342,1983,44,I Gotta Try,Michael McDonald
2343,2343,1983,45,Memory,Barry Manilow
2344,2344,1983,46,Heart Attack,Olivia Newton-John
2345,2345,1983,47,Bad Boy,Ray Parker Jr.
2346,2346,1983,48,Right Before Your Eyes,America
2347,2347,1983,49,All Those Lies,Glenn Frey
2348,2348,1983,50,Put It In A Magazine,Sonny Charles
2349,2349,1983,51,Do You Really Want To Hurt Me,Culture Club
2350,2350,1983,52,Twilight Zone,Golden Earring
2351,2351,1983,53,I Knew You When,Linda Ronstadt
2352,2352,1983,54,I Know There's Something Going On,Frida
2353,2353,1983,55,Bad Boy/Having A Party,Luther Vandross
2354,2354,1983,56,On The Loose,Saga
2355,2355,1983,57,Psychobabble,The Alan Parsons Project
2356,2356,1983,58,Be My Lady,Jefferson Starship
2357,2357,1983,59,Pass The Dutchie,Musical Youth
2358,2358,1983,60,The Woman In Me,Donna Summer
2359,2359,1983,61,"(you're So Square) Baby, I Don't Care",Joni Mitchell
2360,2360,1983,62,Whatcha Gonna Do,Chilliwack
2361,2361,1983,63,Back On The Chain Gang,Pretenders
2362,2362,1983,64,After I Cry Tonight,Lanier & Co.
2363,2363,1983,65,1999,Prince
2364,2364,1983,66,Nowhere To Run,Santana
2365,2365,1983,67,Papa Was A Rollin' Stone,Wolf
2366,2366,1983,68,Give It Up,The Steve Miller Band
2367,2367,1983,69,Cross My Heart,Lee Ritenour
2368,2368,1983,70,Used To Be,Charlene & Stevie Wonder
2369,2369,1983,71,The Elvis Medley,Elvis Presley
2370,2370,1983,72,Painted Picture,Commodores
2371,2371,1983,73,Young Love,Janet Jackson
2372,2372,1983,74,The Clapping Song,Pia Zadora
2373,2373,1983,75,Funny How Time Slips Away,The Spinners
2374,2374,1983,76,All Touch,Rough Trade
2375,2375,1983,77,Hungry Like The Wolf,Duran Duran
2376,2376,1983,78,Are You Getting Enough Happiness,Hot Chocolate
2377,2377,1983,79,Shoot For The Moon,Poco
2378,2378,1983,80,Eminence Front,The Who
2379,2379,1983,81,Forever,Little Steven
2380,2380,1983,82,"Beg, Borrow Or Steal",Hughes/Thrall
2381,2381,1983,83,I.g.y. (what A Beautiful World),Donald Fagen
2382,2382,1983,84,Southern Cross,"Crosby, Stills & Nash"
2383,2383,1983,85,Goodbye To You,Scandal Featuring Patty Smyth
2384,2384,1983,86,Theme From Dynasty,Bill Conti
2385,2385,1983,87,Heartlight,Neil Diamond
2386,2386,1983,88,Are You Serious,Tyrone Davis
2387,2387,1983,89,Take The Time,Michael Stanley Band
2388,2388,1983,90,What If (I Said I Love You),Unipop
2389,2389,1983,91,Love Me Tomorrow,Chicago
2390,2390,1983,92,Destination Unknown,Missing Persons
2391,2391,1983,93,Pressure,Billy Joel
2392,2392,1983,94,Nobody,Sylvia
